snapped_at,price,market_cap,total_volume
2020-04-08 00:00:00 UTC,0.17228789887789064,32458063.117572382,3014954.6590310954
2020-04-09 00:00:00 UTC,0.18030912391684964,33867731.06113667,2244220.007268125
2020-04-10 00:00:00 UTC,0.17799741452882376,33456206.372001924,1239691.2181719197
2020-04-11 00:00:00 UTC,0.16681383148360243,31437425.120740075,4433916.103403141
2020-04-12 00:00:00 UTC,0.1685046656808802,31685903.425865732,2990465.6943006595
2020-04-13 00:00:00 UTC,0.18451548299915105,34711967.238691874,3521574.7245275876
2020-04-14 00:00:00 UTC,0.18310501960960798,34508526.181278914,3388737.5258810367
2020-04-15 00:00:00 UTC,0.20344334186204138,38324130.512088545,3307419.720770351
2020-04-16 00:00:00 UTC,0.2011645373532721,38047164.66225626,1419226.0523425026
2020-04-17 00:00:00 UTC,0.21918884851336545,41608410.18722952,2649858.7220684034
2020-04-18 00:00:00 UTC,0.21571703753577598,40663011.67783665,2679498.253180837
2020-04-19 00:00:00 UTC,0.2191964425191629,41208047.93401459,1946019.388899492
2020-04-20 00:00:00 UTC,0.2304839501152044,43578811.04952906,2783826.179775489
2020-04-21 00:00:00 UTC,0.2080743690693711,39136340.5595382,6103077.211040948
2020-04-22 00:00:00 UTC,0.20560151483626285,38524574.92518856,7862837.770210926
2020-04-23 00:00:00 UTC,0.19709129815886958,37007251.038375296,3075776.576860473
2020-04-24 00:00:00 UTC,0.1966311760594335,36934011.22645109,2503075.387563813
2020-04-25 00:00:00 UTC,0.19547547095061985,36851649.24930737,1709074.5792402886
2020-04-26 00:00:00 UTC,0.19621904314523922,36987780.640769504,1390759.1308414044
2020-04-27 00:00:00 UTC,0.1957675461159151,36855161.64325673,1651688.6224081889
2020-04-28 00:00:00 UTC,0.19839850174297463,37425712.916078836,10439854.246715678
2020-04-29 00:00:00 UTC,0.19842161727057947,37288033.82323892,6948265.6378702205
2020-04-30 00:00:00 UTC,0.20467118111450372,38466776.90359842,1926592.315146913
2020-05-01 00:00:00 UTC,0.19085641702066364,36182055.92656962,1944007.4355110347
2020-05-02 00:00:00 UTC,0.1916438875960824,36088064.48991479,2025818.0619774817
2020-05-03 00:00:00 UTC,0.19552333942798605,36749397.621218406,1744786.9673166387
2020-05-04 00:00:00 UTC,0.19441682328904913,36589769.84132952,1521379.1185298844
2020-05-05 00:00:00 UTC,0.19171327915883363,36124053.502143145,1132595.1636175246
2020-05-06 00:00:00 UTC,0.19023778363682214,35731207.50087695,1542220.3319383392
2020-05-07 00:00:00 UTC,0.2143636744773568,40273611.248406,2707672.3655311465
2020-05-08 00:00:00 UTC,0.19480012775425687,36784617.1043775,4628474.426385653
2020-05-09 00:00:00 UTC,0.1941632384997638,36547430.56027972,2113158.282869693
2020-05-10 00:00:00 UTC,0.18696339564091569,35975303.979721874,2024888.463071588
2020-05-11 00:00:00 UTC,0.17954114525588222,33779315.7355156,1995689.3824527585
2020-05-12 00:00:00 UTC,0.178915261971339,33441824.526326217,3104214.3330865907
2020-05-13 00:00:00 UTC,0.18520586995861463,34991120.69671602,10316678.675116513
2020-05-14 00:00:00 UTC,0.18902207823198894,35641037.15794296,7268349.80045677
2020-05-15 00:00:00 UTC,0.1872627252126028,35346604.72707369,3730062.58529229
2020-05-16 00:00:00 UTC,0.18457256880243322,34580237.54108103,1650344.006991928
2020-05-17 00:00:00 UTC,0.1854774095227359,34943525.04009575,1491289.0596832745
2020-05-18 00:00:00 UTC,0.1931855127733651,36258110.83361363,2043571.7050540717
2020-05-19 00:00:00 UTC,0.19319721554680888,36335406.44129153,5116314.81149853
2020-05-20 00:00:00 UTC,0.18779778970005173,35185211.43960999,5357432.856730918
2020-05-21 00:00:00 UTC,0.1864240423083367,35128602.11567503,5004901.644678925
2020-05-22 00:00:00 UTC,0.17957199950167693,33756638.7588197,4801807.453660132
2020-05-23 00:00:00 UTC,0.18291792129030943,34494871.424247935,3147397.6343556643
2020-05-24 00:00:00 UTC,0.18600861672106986,35031598.388197154,3048746.6586931353
2020-05-25 00:00:00 UTC,0.18135011709917478,34223995.773985334,4166765.904885153
2020-05-26 00:00:00 UTC,0.18905589520742,35784887.34393478,4121474.165192207
2020-05-27 00:00:00 UTC,0.19604145233611947,37014710.74403043,5150439.112008337
2020-05-28 00:00:00 UTC,0.19609257975551764,36837081.608897634,5472586.873512055
2020-05-29 00:00:00 UTC,0.19712320485587495,37141630.46553949,5314996.591915108
2020-05-30 00:00:00 UTC,0.19781505460679896,37321420.986400746,6837230.552172642
2020-05-31 00:00:00 UTC,0.19657103613922164,37062302.48761813,4466076.703585561
2020-06-01 00:00:00 UTC,0.1979211610288803,37257767.007601954,3162438.581788161
2020-06-02 00:00:00 UTC,0.20059858405326203,37902738.236672394,4667663.609470547
2020-06-03 00:00:00 UTC,0.19955614157185808,37643973.54144769,4825712.237518546
2020-06-04 00:00:00 UTC,0.20297674733718324,38250814.260243505,3864767.2888794555
2020-06-05 00:00:00 UTC,0.2168195790837032,59459487.03371185,8105622.082775277
2020-06-06 00:00:00 UTC,0.2121250445852404,58086553.07918074,2924897.873808054
2020-06-07 00:00:00 UTC,0.21144577927824262,58112925.749079175,8470560.115726944
2020-06-08 00:00:00 UTC,0.21520531690004396,58972100.606528714,6416165.76268195
2020-06-09 00:00:00 UTC,0.2186265428384088,60211633.21152915,4271643.134284106
2020-06-10 00:00:00 UTC,0.22309796533040147,61423499.0012861,7748278.396017148
2020-06-11 00:00:00 UTC,0.2271378404586108,62422695.6481173,6735459.2567502055
2020-06-12 00:00:00 UTC,0.20233978954274223,55302201.10972583,5017351.452827579
2020-06-13 00:00:00 UTC,0.2113994034458324,58226245.86610046,2358479.16170141
2020-06-14 00:00:00 UTC,0.21332970446617563,58947926.531798966,2346740.9619867997
